country_release,language,filming_location,year_release,director_gender,director_country,director_year_birth,company_city,founded,company_type,actor_education,actor_gender,actor_nationality,roletype,actor_year_birth
USA,ENGLISH,USA,0.882,M,USA,0.713,BURBANK,0.061,FILM_PRODUCTION,HIGHER,MALE,ENGLISH,SCIENTIST,0.558
USA,ENGLISH,USA,0.882,M,USA,0.713,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,MALE,ENGLISH,ASSISTANT,0.692
USA,ENGLISH,USA,0.684,M,USA,0.606,CULVER_CITY,0.727,PRODUCTION_&_DISTRIBUTION,INCOMP-SCNDRY,MALE,AUSTRIAN,CYBORG,0.55
USA,ENGLISH,USA,0.684,M,USA,0.606,CULVER_CITY,0.727,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,VILLAIN,0.467
USA,ENGLISH,USA,0.684,M,USA,0.606,CULVER_CITY,0.727,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,CUBAN,SURVIVOR,0.633
USA,ENGLISH,USA,0.855,M,NETHERLANDS,0.553,LOS_ANGELES,0.121,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,SCIENTIST,0.683
USA,ENGLISH,USA,0.855,M,NETHERLANDS,0.553,LOS_ANGELES,0.121,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,SCIENTIST,0.642
USA,ENGLISH,USA,0.855,M,NETHERLANDS,0.553,LOS_ANGELES,0.121,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,SCIENTIST,0.725
USA,MULTILINGUAL,CANADA,0.974,M,SPAIN,0.936,BURBANK,0.061,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,SCIENTIST,0.767
USA,MULTILINGUAL,CANADA,0.974,M,SPAIN,0.936,BURBANK,0.061,FILM_PRODUCTION,INCOMP-SCNDRY,FEMALE,AMERICAN,DAUGHTER,0.967
USA,ENGLISH,USA,0.592,M,USA,0.447,BURBANK,0.061,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AMERICAN,CRIMINAL,0.467
USA,ENGLISH,USA,0.592,M,USA,0.447,BURBANK,0.061,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,WIFE,0.567
USA,BILINGUAL,ENGLAND,0.842,M,USA,0.766,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,INCOMP-SCNDRY,MALE,AMERICAN,INSPECTOR,0.683
USA,BILINGUAL,ENGLAND,0.842,M,USA,0.766,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,YOUNG_WOMAN,0.825
USA,BILINGUAL,ENGLAND,0.842,M,USA,0.766,LOS_ANGELES,0,PRODUCTION_&_DISTRIBUTION,INCOMP-SCNDRY,FEMALE,ENGLISH,YOUNG_WOMAN,0.642
USA,BILINGUAL,ENGLAND,0.579,M,ENGLAND,0.543,SALT_LAKE_CITY,0.576,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,COMMANDER,0.433
USA,BILINGUAL,ENGLAND,0.579,M,ENGLAND,0.543,SALT_LAKE_CITY,0.576,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,CREW_OFFICER,0.567
USA,BILINGUAL,ENGLAND,0.579,M,ENGLAND,0.543,SALT_LAKE_CITY,0.576,FILM_PRODUCTION,COMP-SCNDRY,MALE,ENGLISH,CREW_OFFICER,0.492
CANADA,ENGLISH,ENGLAND,0.671,M,CANADA,0.723,SALT_LAKE_CITY,0.576,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,CREW_OFFICER,0.567
CANADA,ENGLISH,ENGLAND,0.671,M,CANADA,0.723,SALT_LAKE_CITY,0.576,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,CRIMINAL,0.625
USA,ENGLISH,ENGLAND,0.75,M,USA,0.809,SALT_LAKE_CITY,0.576,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,CREW_OFFICER,0.567
USA,ENGLISH,ENGLAND,0.75,M,USA,0.809,SALT_LAKE_CITY,0.576,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,DETECTIVE,0.583
USA,ENGLISH,UK,0.632,M,ENGLAND,0.617,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,INCOMP-SCNDRY,FEMALE,FRENCH,VAMPIRE,0.517
USA,ENGLISH,UK,0.632,M,ENGLAND,0.617,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,ENGLISH,LOVER,0.55
USA,ENGLISH,UK,0.632,M,ENGLAND,0.617,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,HIGHER,FEMALE,AMERICAN,DOCTOR,0.542
USA,ENGLISH,UK,0.605,M,USA,0.681,LONDON,0.677,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,STUDENT,0.583
USA,ENGLISH,UK,0.605,M,USA,0.681,LONDON,0.677,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,ENGLISH,NURSE,0.592
ARGENTINA,BILINGUAL,CZECH_REPUBLIC,0.934,M,IRELAND,0.894,LOS_ANGELES,0.222,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,MUTANT,0.717
ARGENTINA,BILINGUAL,CZECH_REPUBLIC,0.934,M,IRELAND,0.894,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,ASSISTANT,0.833
ARGENTINA,BILINGUAL,CZECH_REPUBLIC,0.934,M,IRELAND,0.894,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,SON,0.975
CANADA,MULTILINGUAL,USA,0.75,M,USA,0.564,LOS_ANGELES,0.121,FILM_PRODUCTION,HIGHER,MALE,ENGLISH,VILLAIN,0.642
CANADA,MULTILINGUAL,USA,0.75,M,USA,0.564,LOS_ANGELES,0.121,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,FIANCEE,0.75
CANADA,MULTILINGUAL,USA,0.75,M,USA,0.564,LOS_ANGELES,0.121,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AMERICAN,CRIMINAL,0.692
CANADA,MULTILINGUAL,USA,0.75,M,USA,0.564,LOS_ANGELES,0.121,FILM_PRODUCTION,HIGHER,MALE,WELSH,DOCTOR,0.467
USA,ENGLISH,USA,0.526,M,USA,0.638,LOS_ANGELES,0,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,ARMY_OFFICER,0.425
USA,ENGLISH,USA,0.526,M,USA,0.638,LOS_ANGELES,0,FILM_DISTRIBUTION,HIGHER,MALE,AMERICAN,POLICE_OFFICER,0.55
USA,ENGLISH,USA,1,F,USA,0.734,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,DAUGHTER,0.867
USA,ENGLISH,USA,1,F,USA,0.734,BURBANK,0.061,FILM_PRODUCTION,HIGHER,MALE,ENGLISH,VILLAIN,0.642
USA,ENGLISH,USA,1,F,USA,0.734,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,FATHER,0.792
USA,ENGLISH,USA,0.974,M,USA,0.936,LOS_ANGELES,0.121,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,STUDENT,0.85
USA,ENGLISH,USA,0.974,M,USA,0.936,LOS_ANGELES,0.121,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,STUDENT,0.892
USA,ENGLISH,USA,0.974,M,USA,0.936,LOS_ANGELES,0.121,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,ARMY_OFFICER,0.667
CANADA,ENGLISH,CANADA,1,M,USA,0.883,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,HIGHER,MALE,AMERICAN,SURVIVOR,0.825
CANADA,ENGLISH,CANADA,1,M,USA,0.883,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,SURVIVOR,0.875
CANADA,ENGLISH,CANADA,1,M,USA,0.883,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,SURVIVOR,0.833
CANADA,ENGLISH,USA,0.987,M,MALAYSIA,0.968,LOS_ANGELES,0.99,PRODUCTION_&_DISTRIBUTION,HIGHER,MALE,AMERICAN,FATHER,0.767
CANADA,ENGLISH,USA,0.987,M,MALAYSIA,0.968,LOS_ANGELES,0.99,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AUSTRALIAN,MOTHER,0.817
CANADA,ENGLISH,USA,0.987,M,MALAYSIA,0.968,LOS_ANGELES,0.99,PRODUCTION_&_DISTRIBUTION,INCOMP-SCNDRY,MALE,AMERICAN,SON,1
USA,MULTILINGUAL,HUNGARY,1,M,SWEDEN,0.787,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,HIGHER,MALE,WELSH,DOCTOR,0.467
USA,MULTILINGUAL,HUNGARY,1,M,SWEDEN,0.787,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,IRISH,STUDENT,0.833
USA,MULTILINGUAL,HUNGARY,1,M,SWEDEN,0.787,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,BRAZILIAN,YOUNG_WOMAN,0.85
USA,MULTILINGUAL,HUNGARY,1,M,SWEDEN,0.787,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,HIGHER,MALE,IRISH,BUSINESSMAN,0.6
USA,MULTILINGUAL,HUNGARY,1,M,SWEDEN,0.787,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,INCOMP-SCNDRY,MALE,DUTCH,REPLICANT,0.525
USA,ENGLISH,USA,0.658,M,USA,0.606,LOS_ANGELES,0.121,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,VAMPIRE,0.508
USA,ENGLISH,USA,0.658,M,USA,0.606,LOS_ANGELES,0.121,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,LOVER,0.642
USA,ENGLISH,USA,0.658,M,USA,0.606,LOS_ANGELES,0.121,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,TEENAGER,0.667
USA,ENGLISH,USA,0.329,M,ENGLAND,0.138,SAN_FRANCISCO,0.737,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,MURDERER,0.425
USA,ENGLISH,USA,0.329,M,ENGLAND,0.138,SAN_FRANCISCO,0.737,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,YOUNG_WOMAN,0.383
USA,ENGLISH,USA,0.329,M,ENGLAND,0.138,SAN_FRANCISCO,0.737,FILM_PRODUCTION,INCOMP-SCNDRY,FEMALE,AMERICAN,YOUNG_WOMAN,0.4
USA,BILINGUAL,USA,0.618,M,USA,0.66,LOS_ANGELES,0,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,SCIENTIST,0.583
USA,BILINGUAL,USA,0.618,M,USA,0.66,LOS_ANGELES,0,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,SCIENTIST,0.442
USA,BILINGUAL,USA,0.618,M,USA,0.66,LOS_ANGELES,0,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,SCIENTIST,0.65
USA,ENGLISH,USA,0.947,M,USA,0.766,BURBANK,0.061,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AMERICAN,INSPECTOR,0.683
USA,ENGLISH,USA,0.947,M,USA,0.766,BURBANK,0.061,FILM_PRODUCTION,HIGHER,FEMALE,ENGLISH,WIFE,0.833
USA,ENGLISH,USA,0.947,M,USA,0.766,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,IRISH,DAUGHTER,0.883
USA,ENGLISH,USA,0.947,M,USA,0.766,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,ENGLISH,DOCTOR,0.708
USA,ENGLISH,USA,0.947,M,USA,0.766,BURBANK,0.061,FILM_PRODUCTION,HIGHER,MALE,ENGLISH,JUDGE,0.542
SPAIN,MULTILINGUAL,BELGIUM,0.842,M,FRANCE,0.5,SANTA_MONICA,0.697,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AMERICAN,INSPECTOR,0.683
SPAIN,MULTILINGUAL,BELGIUM,0.842,M,FRANCE,0.5,SANTA_MONICA,0.697,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,BUSINESSMAN,0.475
SPAIN,MULTILINGUAL,BELGIUM,0.842,M,FRANCE,0.5,SANTA_MONICA,0.697,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,SWEDISH,WIFE,0.617
USA,MULTILINGUAL,AUSTRALIA,0.803,M,USA,0.564,NEW_YORK_CITY,0.808,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,CANADIAN,STUDENT,0.767
USA,MULTILINGUAL,AUSTRALIA,0.803,M,USA,0.564,NEW_YORK_CITY,0.808,PRODUCTION_&_DISTRIBUTION,HIGHER,FEMALE,AMERICAN,VILLAIN,0.692
USA,ENGLISH,USA,0.684,M,USA,0.564,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,MOTHER,0.558
USA,ENGLISH,USA,0.684,M,USA,0.564,BURBANK,0.061,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AMERICAN,ARMY_OFFICER,0.708
USA,ENGLISH,USA,0.684,M,USA,0.564,BURBANK,0.061,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AMERICAN,SON,0.75
CANADA,BILINGUAL,USA,0.803,M,USA,0.872,NEW_YORK_CITY,0.808,PRODUCTION_&_DISTRIBUTION,HIGHER,MALE,AMERICAN,CRIMINAL,0.667
CANADA,BILINGUAL,USA,0.803,M,USA,0.872,NEW_YORK_CITY,0.808,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,CRIMINAL,0.683
CANADA,BILINGUAL,USA,0.803,M,USA,0.872,NEW_YORK_CITY,0.808,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,VAMPIRE,0.483
CANADA,BILINGUAL,USA,0.803,M,USA,0.872,NEW_YORK_CITY,0.808,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,VAMPIRE,0.767
USA,BILINGUAL,USA,0.724,M,ENGLAND,0.83,CULVER_CITY,0.798,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,AGENT,0.675
USA,BILINGUAL,USA,0.724,M,ENGLAND,0.83,CULVER_CITY,0.798,FILM_PRODUCTION,HIGHER,MALE,AMERICAN,WORKER,0.458
USA,BILINGUAL,USA,0.724,M,ENGLAND,0.83,CULVER_CITY,0.798,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,VAMPIRE,0.767
USA,ENGLISH,USA,0.566,M,USA,0.66,SAN_JOSE,0.657,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,ENGLISH,DOCTOR,0.317
USA,ENGLISH,USA,0.566,M,USA,0.66,SAN_JOSE,0.657,FILM_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,WIFE,0.642
USA,ENGLISH,CANADA,0.671,M,CANADA,0.606,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,SCIENTIST,0.592
USA,ENGLISH,CANADA,0.671,M,CANADA,0.606,LOS_ANGELES,0.222,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,WIFE,0.625
USA,MULTILINGUAL,USA,0.5,M,USA,0.521,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,RELATIVE,0.425
USA,MULTILINGUAL,USA,0.5,M,USA,0.521,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,MALE,SWEDISH,FATHER,0.4
USA,MULTILINGUAL,USA,0.5,M,USA,0.521,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,ARMY_OFFICER,0.25
USA,ENGLISH,USA,0.382,F,CANADA,0.521,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,DOCTOR,0.392
USA,ENGLISH,USA,0.382,F,CANADA,0.521,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,DOCTOR,0.342
NETHERLANDS,ENGLISH,CANADA,0.934,M,USA,0.819,BURBANK,0.061,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AMERICAN,DETECTIVE,0.692
NETHERLANDS,ENGLISH,CANADA,0.934,M,USA,0.819,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,RELATIVE,0.425
NETHERLANDS,ENGLISH,CANADA,0.934,M,USA,0.819,BURBANK,0.061,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AUSTRALIAN,RELATIVE,0.775
ITALY,ENGLISH,USA,0.724,M,USA,0.521,SANTA_MONICA,0.768,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,GENERAL,0.383
ITALY,ENGLISH,USA,0.724,M,USA,0.521,SANTA_MONICA,0.768,FILM_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,DOCTOR,0.508
USA,ENGLISH,USA,0.934,M,USA,0.766,SANTA_MONICA,0.838,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,ARMY_OFFICER,0.583
USA,ENGLISH,USA,0.934,M,USA,0.766,SANTA_MONICA,0.838,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,YOUNG_WOMAN,0.825
USA,ENGLISH,HUNGARY,0.618,M,ENGLAND,0.543,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,ARMY_OFFICER,0.583
USA,ENGLISH,HUNGARY,0.618,M,ENGLAND,0.543,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,GHOST,0.45
USA,ENGLISH,USA,0.592,M,ENGLAND,0.543,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,MURDERER,0.342
USA,ENGLISH,USA,0.592,M,ENGLAND,0.543,LOS_ANGELES,0.121,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,SHERIFF,0.558
USA,ENGLISH,USA,0.947,M,FRANCE,0.777,NEW_YORK_CITY,0.808,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,POLICE_OFFICER,0.733
USA,ENGLISH,USA,0.947,M,FRANCE,0.777,NEW_YORK_CITY,0.808,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,WIFE,0.65
USA,ENGLISH,USA,0.947,M,FRANCE,0.777,NEW_YORK_CITY,0.808,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,FRIEND,0.733
ITALY,ENGLISH,CZECH_REPUBLIC,0.868,M,USA,0.915,LOS_ANGELES,0.222,FILM_PRODUCTION,INCOMP-SCNDRY,MALE,AMERICAN,INSPECTOR,0.683
ITALY,ENGLISH,CZECH_REPUBLIC,0.868,M,USA,0.915,LOS_ANGELES,0.222,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,WORKER,0.742
ITALY,ENGLISH,CZECH_REPUBLIC,0.868,M,USA,0.915,LOS_ANGELES,0.222,FILM_PRODUCTION,HIGHER,MALE,ENGLISH,DOCTOR,0.417
IRELAND,ENGLISH,MOROCCO,0.934,M,FRANCE,0.979,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,SERGEANT,0.633
IRELAND,ENGLISH,MOROCCO,0.934,M,FRANCE,0.979,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,MOTHER,0.608
IRELAND,ENGLISH,MOROCCO,0.934,M,FRANCE,0.979,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,SON,0.867
FRANCE,BILINGUAL,ROMANIA,0.895,M,FRANCE,0.979,SANTA_MONICA,0.838,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,BELGIAN,JOURNALIST,0.783
FRANCE,BILINGUAL,ROMANIA,0.895,M,FRANCE,0.979,SANTA_MONICA,0.838,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,FRENCH,STUDENT,0.792
FRANCE,BILINGUAL,ROMANIA,0.895,M,FRANCE,0.979,SANTA_MONICA,0.838,FILM_PRODUCTION,COMP-SCNDRY,MALE,FRENCH,MURDERER,0.475
MALAYSIA,ENGLISH,ROMANIA,0.961,M,FRANCE,0.979,BURBANK,0.798,FILM_PRODUCTION,HIGHER,MALE,ENGLISH,HUSBAND,0.708
MALAYSIA,ENGLISH,ROMANIA,0.961,M,FRANCE,0.979,BURBANK,0.798,FILM_PRODUCTION,HIGHER,FEMALE,AMERICAN,GIRLFRIEND,0.783
MALAYSIA,ENGLISH,ROMANIA,0.961,M,FRANCE,0.979,BURBANK,0.798,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,GIRLFRIEND,0.792
CANADA,ENGLISH,USA,0.987,M,FRANCE,0.979,NEW_YORK_CITY,0.808,PRODUCTION_&_DISTRIBUTION,HIGHER,MALE,AMERICAN,POLICE_OFFICER,0.55
CANADA,ENGLISH,USA,0.987,M,FRANCE,0.979,NEW_YORK_CITY,0.808,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,AGENT,0.65
CANADA,ENGLISH,USA,0.987,M,FRANCE,0.979,NEW_YORK_CITY,0.808,PRODUCTION_&_DISTRIBUTION,HIGHER,FEMALE,AMERICAN,SCIENTIST,0.683
CANADA,ENGLISH,USA,0.987,M,FRANCE,0.979,NEW_YORK_CITY,0.808,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,SCIENTIST,0.475
USA,ENGLISH,ENGLAND,0.947,M,SWEDEN,0.787,NEW_YORK_CITY,0.808,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,ARTIST,0.708
USA,ENGLISH,ENGLAND,0.947,M,SWEDEN,0.787,NEW_YORK_CITY,0.808,PRODUCTION_&_DISTRIBUTION,INCOMP-SCNDRY,MALE,AMERICAN,MASTER_JEDI,0.558
USA,ENGLISH,ENGLAND,0.947,M,SWEDEN,0.787,NEW_YORK_CITY,0.808,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,WIFE,0.733
USA,ENGLISH,USA,0.645,M,USA,0.564,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,VICTIM,0.692
USA,ENGLISH,USA,0.645,M,USA,0.564,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,INCOMP-SCNDRY,MALE,AMERICAN,INSPECTOR,0.683
USA,ENGLISH,USA,0.645,M,USA,0.564,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,MURDERER,0.55
USA,ENGLISH,USA,0.684,M,USA,0.564,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,VICTIM,0.692
USA,ENGLISH,USA,0.684,M,USA,0.564,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,MURDERER,0.55
USA,ENGLISH,USA,0.684,M,USA,0.564,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,VICTIM,0.725
GERMANY,ENGLISH,USA,0.776,M,USA,0.564,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,VICTIM,0.692
GERMANY,ENGLISH,USA,0.776,M,USA,0.564,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,MURDERER,0.55
GERMANY,ENGLISH,USA,0.776,M,USA,0.564,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,VICTIM,0.675
GERMANY,ENGLISH,MOROCCO,0.947,M,USA,0.564,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,TRAINEE,0.808
GERMANY,ENGLISH,MOROCCO,0.947,M,USA,0.564,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,TRAINEE,0.75
GERMANY,ENGLISH,MOROCCO,0.947,M,USA,0.564,LOS_ANGELES,0.222,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,SERGEANT,0.633
USA,ENGLISH,USA,0.974,M,ENGLAND,0.84,NEW_YORK_CITY,0.919,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,YOUNG_WOMAN,0.825
USA,ENGLISH,USA,0.974,M,ENGLAND,0.84,NEW_YORK_CITY,0.919,FILM_PRODUCTION,COMP-SCNDRY,MALE,IRISH,GOD,0.592
USA,ENGLISH,USA,0.974,M,ENGLAND,0.84,NEW_YORK_CITY,0.919,FILM_PRODUCTION,COMP-SCNDRY,MALE,AMERICAN,BOYFRIEND,0.808
USA,ENGLISH,GERMANY,0.882,M,ENGLAND,0.84,MUNICH,0.384,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,UKRAINIAN,SURVIVOR,0.783
USA,ENGLISH,GERMANY,0.882,M,ENGLAND,0.84,MUNICH,0.384,FILM_PRODUCTION,INCOMP-SCNDRY,FEMALE,AMERICAN,CRIMINAL,0.808
USA,ENGLISH,GERMANY,0.882,M,ENGLAND,0.84,MUNICH,0.384,FILM_PRODUCTION,COMP-SCNDRY,MALE,ENGLISH,SPECIAL_UNIT,0.675
JAPAN,BILINGUAL,CANADA,0.987,M,ENGLAND,0.84,MUNICH,0.384,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,UKRAINIAN,SURVIVOR,0.783
JAPAN,BILINGUAL,CANADA,0.987,M,ENGLAND,0.84,MUNICH,0.384,FILM_PRODUCTION,COMP-SCNDRY,FEMALE,AMERICAN,SURVIVOR,0.792
JAPAN,BILINGUAL,CANADA,0.987,M,ENGLAND,0.84,MUNICH,0.384,FILM_PRODUCTION,COMP-SCNDRY,MALE,ENGLISH,SURVIVOR,0.758
USA,ENGLISH,USA,0.684,M,USA,0.628,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,ALIEN,0.65
USA,ENGLISH,USA,0.684,M,USA,0.628,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,ALIEN,0.533
USA,ENGLISH,USA,0.684,M,USA,0.628,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,YOUNG_WOMAN,0.7
USA,ENGLISH,USA,0.658,M,USA,0.628,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,MURDERER,0.55
USA,ENGLISH,USA,0.658,M,USA,0.628,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,MALE,AMERICAN,BOYFRIEND,0.692
USA,ENGLISH,USA,0.658,M,USA,0.628,BURBANK,0.556,PRODUCTION_&_DISTRIBUTION,COMP-SCNDRY,FEMALE,AMERICAN,GIRLFRIEND,0.708
